Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Movies	How old was Drew Barrymore when she got engaged for the first time?	Sixteen	Eighteen	Seventeen	Fourteen	Sixteen
Movies	In 1995, Drew Barrymore shocked everyone when she did this at the Late Show with David Letterman.	Grabbed Daves behind and gave him a French kiss	Took off her underwear and gave it to Dave as a present	Showed David Letterman her breasts	Took her dress off and remained only in her underwear	Showed David Letterman her breasts
Movies	What is the title of the first movie directed by actress Drew Barrymore in 2009?	Twist It	Whip It	Move It	Shake It	Whip It
Movies	In the movie The Goonies, Mouth translates a section of the map while in the attic. What does he say?	Ya intruders beware. Crushing death and grief, drenched with blood, of the trespassing thief.	Ye intruder beware. Crushing death and grief, soaked with blood, of the trespassing thief.	Ye intruder beware. Crushing death and grief, drenched with blood, of the thief who trespasses.	Ye intruders beware. Crushing death and grief, soaked with blood, of the trespassing thief.	Ye intruders beware. Crushing death and grief, soaked with blood, of the trespassing thief.
Movies	According to the story Mikey told in the attic in The Goonies, Willys ship was called the Armada.	False	True			False
Movies	What happens to Jack and Rose at the end of the 1997 movie Titanic, which set a record for the highest-grossing movie in history?	They die in the shipwreck.	They survive and get married.	Jack dies and Rose moves on with her life	Rose dies and Jack kills himself.	Jack dies and Rose moves on with her life
Movies	How many Academy Awards did the 2003 movie The Lord of the Rings: The Return of the King win out of eleven nominations?	Nine	None	Five	Eleven	Eleven
Movies	What does the Dead Mans Chest contain in the 2006 movie Pirates of the Caribbean: Dead Mans Chest?	Pandoras box	A golden treasure	A skeleton	A heart	A heart
Movies	What actor portrayed Batman in the 2008 movie The Dark Knight, one of the highest-grossing movies of all time?	Heath Ledger	George Clooney	Val Kilmer	Christian Bale	Christian Bale
Movies	What popular movie director initially negotiated the offer to direct the 2001 movie Harry Potter and the Philosophers Stone, but eventually turned it down?	George Lucas	Robert Zemeckis	Luc Besson	Steven Spielberg	Steven Spielberg
Movies	What record did the 2007 movie Pirates of the Caribbean: At Worlds End set at the time of its release?	All of these	Highest-grossing movie of all time	Movie with the most Academy Award nominations	Most expensive movie of all time	Most expensive movie of all time
Movies	What character did Gary Oldman portray in the 2007 movie Harry Potter and the Order of the Phoenix, one of the highest-grossing movies in history?	Albus Dumbledore	Lord Voldemort	Ron Weasley	Sirius Black	Sirius Black
Movies	What character is killed in the 1999 movie Star Wars Episode I: The Phantom Menace, which is among the highest-grossing movies of all time?	Qui-Gon Jinn	Jar Jar Binks	Obi-Wan Kenobi	Anakin Skywalker	Qui-Gon Jinn
Movies	What happens to the Donkey in the 2004 movie Shrek 2, one of the highest-grossing films in history?	He is kidnapped.	He falls in love with a mare.	He becomes a father.	All of these	He becomes a father.
Movies	What Academy Award did the 2002 movie The Lord of the Rings: The Two Towers win?	Best Picture	Best Director	Best Editing	Best Visual Effects	Best Visual Effects
Movies	This 1985 George A. Romero film was remade by Steve Miner in 2008.	Dawn of the Dead	Day of the Dead	Night of the Living Dead	Zombie Holocaust	Day of the Dead
Movies	This 2002 film is based on the Capcom video game.	Meat Market	Resident Evil	House of the Dead	Area 51	Resident Evil
Movies	This 2005 film was directed by Tobe Hooper and features Star Treks Denise Crosby.	The Rage	Slither	Mortuary	Hysterical	Mortuary
Movies	This 2001 William Wesley film involves a chain gang.	Route 666	The Roost	Night of the Comet	Land of the Dead	Route 666
Movies	This 1981 film was Jack Albertsons final film and included a scene with a dissolving head.	The Aftermath	Dead Alive	Dead Buried	Waxwork	Dead Buried
Movies	This 1972 horror film, directed by Bob Clark, was shot in 14 days and centers around a theater troupe.	The House by the Cemetery	Deathdream	Escape	Children Shouldnt Play with Dead Things	Children Shouldnt Play with Dead Things
Movies	This Italian horror film, directed by Lucio Fulci, is about a series of murders that take place in a New England home.	Mulberry Street	Mutation	The House by the Cemetery	King of the Zombies	The House by the Cemetery
Movies	Car accident victim Victor Pascow is one of the characters in this 1989 horror film directed by Mary Lambert.	Pet Sematary	Undead	Sugar Hill	The Serpent and the Rainbow	Pet Sematary
Movies	This 1973 Spanish horror film stars Christopher Lee, Peter Cushing and Telly Savalas.	City of the Dead	Hanging Woman	Horror Express	The Creeping Flesh	Horror Express
Movies	300 lbs of blood were used in the last scene of this 1992 Peter Jackson film.	The Necro Files	Killing Birds	Bad Taste	Dead Alive	Dead Alive
Movies	In the movie Sin City, what clothing item does Marv admire on one of the bounty hunters that try to catch him?	a coat	a hat	a pair of blue swede shoes	a belt	a coat
Movies	In the film Sin City, Marv eats Kevin.	False	True			False
Movies	In Sin City, Jackie Boy shoots himself.	False	True			True
Movies	Why doesnt the IRA hitman shoot Dwight in the film Sin City?	Hes Dwights friend from prison.	He wants to blow him up.	His gun gets wet in the sewer.	Dwight falls on his head.	He wants to blow him up.
Movies	What Sin City character saves Hartigan from dying of multiple gunshot wounds?	Becky	Nancy Callahan	Senator Roark	His partner, Bob	Senator Roark
Movies	What was Curlys wife doing to him in the first scene of the movie Chinatown?	She was poisoning him/	She was cheating on him/	She was eating his cheesecake/	She was stealing money/	She was cheating on him/
Movies	What was the real name of the woman in the movie Chinatown who approached Jake claiming to be Evelyn Cross Mulwray?	Ingrid Sample	Penelope Cramdon	Lana Lutts	Ida Sessions	Ida Sessions
Movies	In the movie Chinatown, Hollis I. Mulwray owned the water department.	False	True			True
Movies	Who was on the boat in Echo Park with Hollis I. Mulwray in the film Chinatown?	Ida Sessions	Sophie	Evelyn Cross Mulwray	Katherine Cross	Katherine Cross
Movies	For what county did Chinatown character Claude Mulvihill serve as sheriff?	Orange	Ventura	Marin	Los Angeles	Ventura
Movies	In the movie Chinatown, how did Jakes operatives tell what time Mulray drove away?	They asked his wife.	They placed watches under his tires.	They put a microphone in his backseat.	They kept constant observation.	They placed watches under his tires.
Movies	What did Jake find in Hollis pond in the film Chinatown?	A pair of glasses	A wallet	A picture of Evelyn	A gun	A pair of glasses
Movies	What was Escobars last line of dialogue in the movie Chinatown?	Forget it Jake, its Chinatown	I dont care	Just get him the hell out of here	Halt!!	Just get him the hell out of here
Movies	What was the last movie for which Katharine Hepburn won an Academy Award for Best Actress?	Guess Whos Coming to Dinner	The Lion in Winter	On Golden Pond	Morning Glory	On Golden Pond
Movies	Meryl Streeps performance in this 1982 movie brought her her first Academy Award for Best Actress.	Silkwood	Sophies Choice	Kramer vs. Kramer	Out of Africa	Sophies Choice
Movies	What actress won the Academy Awards for Best Actress for the 1960 movie BUtterfield 8?	Bette Davis	Elizabeth Taylor	Greta Garbo	Audrey Hepburn	Elizabeth Taylor
Movies	Who was the first Australian actress to win the Academy Award for Best Actress?	Cate Blanchett	Naomi Watts	Nicole Kidman	Judy Davis	Nicole Kidman
Movies	At the 71st Academy Awards in 1999, both Judi Dench and Cate Blanchett were nominated for Academy Awards for Best Supporting Actress and Best Actress respectively, for portraying the same character in different movies. Name the character.	Joan of Arc	Queen Elizabeth I	Virginia Woolf	Virgin Mary	Queen Elizabeth I
Movies	Name the first African American actress to win the Academy Award for Best Actress.	Halle Berry	Diana Ross	Angela Bassett	Whoopi Goldberg	Halle Berry
Movies	What popular character did Sally Field portray in the first movie that brought her an Academy Award for Best Actress?	Jane Eyre	Erin Brockovich	Mary Jane Kelly	Norma Rae	Norma Rae
Movies	What actress won the Academy Award for Best Actress for her performance in the 1978 drama movie Coming Home?	Maggie Smith	Barbra Streisand	Jane Fonda	Sophia Loren	Jane Fonda
Movies	What movie brought Kate Winslet her first Academy Award for Best Actress?	Titanic	Eternal Sunshine of the Spotless Mind	The Reader	Little Children	The Reader
Movies	Susan Sarandon won her first Academy Award for Best Actress for this 1995 drama movie.	Thelma Louise	Dead Man Walking	The Client	Lorenzos Oil	Dead Man Walking
Movies	What Grammy award-winning singer and songwriter played the role of Samuel Ramos in the 2004 action movie Man on Fire?	Enrique Iglesias	Chayanne	Ricky Martin	Marc Anthony	Marc Anthony
Movies	What was the name of Dakota Fannings character in the 2004 movie Man on Fire?	Patricia	Palomita	Paulina	Lupita	Lupita
Movies	What is the nickname of the leader of the kidnappers in the 2004 action thriller movie Man on Fire?	El Padre	The Voice	El Caliente	The Fingers	The Voice
Movies	What name does the little girl in the 2004 movie Man on Fire give to her favorite teddy bear?	W	Sam	Johnny	Creasy	Creasy
Movies	What kind of competition does Dakota Fannings character win in the 2004 action movie Man on Fire?	A violin contest	A piano contest	A swimming race	A horse race	A swimming race
Movies	An emblem of what saint does the little girl give to John in the 2004 action drama movie Man on Fire?	St. Luke	St. Jonh	St. Jude	St. Thomas	St. Jude
Movies	In what big city is the 2004 action thriller movie Man on Fire set?	Rio de Janeiro	Buenos Aires	Mexico City	Havana	Mexico City
Movies	What actor played the role of Paul Rayburn, Johns old CIA sidekick, in the 2004 action movie Man on Fire?	Christopher Walken	Mickey Rourke	Giancarlo Giannini	Mario Zaragoza	Christopher Walken
Movies	What pet did Samuel Ramos and his wife Lisa buy for their daughter in the 2004 movie Man on Fire?	Parrot	Cat	Horse	Dog	Dog
Movies	How does John explain the scars on his hand when asked by the little girl in the 2004 action thriller movie Man on Fire?	He says it was a birth defect.	He says a shark bit him.	He does not answer and remains silent.	He tells her he has no idea.	He says it was a birth defect.
Movies	What place did the 2008 movie Iron Man have on the list of all time best opening weekends when it first came out?	11th	10th	9th	8th	10th
Movies	Harrison Ford did his own stunts for Indiana Jones and the Crystal Skull.	False	True			True
Movies	What was the name of the villain in the 2008 film The Incredible Hulk?	The Human Torch	Cybor	The Abomination	Dark-Crawler	The Abomination
Movies	Who plays Alfred in the record breaking 2008 movie, The Dark Knight?	Aaron Eckhart	Morgan Freeman	Heath Ledger	Michael Caine	Michael Caine
Movies	What signature object does Hellboy always have in his mouth in 2008s Hellboy II: The Golden Army?	Nothing	A Beer Bottle	A Piece of Wheat	A Cigar	A Cigar
Movies	Hancock is the first movie in which Will Smith plays a superhero.	False	True			True
Movies	When the producers of the movie Snakes on a Plane wanted to change the title, actor Samuel L. Jackson protested, saying the only reason he took the job was because of the title.	True	False			True
Movies	Why were the snakes on the plane in the movie Snakes on a Plane?	A man wanted to wreck havoc on a plane, as a protest against an air company.	They were being smuggled.	They had to bring down the plane and kill a witness, who was going to testify about a murder	They were being transported to a zoo.	They had to bring down the plane and kill a witness, who was going to testify about a murder
Movies	What was the planes destination in the film Snakes on a Plane?	Bali	Los Angeles	New York	Hawaii	Los Angeles
Movies	How much experience did Troy have, when he volunteered to land the plane in the 2006 movie Snakes on a Plane?	He used to fly for the Air Force.	He had two thousand hours of video game experience on the PlayStation 2.	He was an avid model airplane pilot.	None	He had two thousand hours of video game experience on the PlayStation 2.
Movies	Which of the following was NOT used to kill the snakes in the movie Snakes on a Plane?	Axe	Gun	Microwave	Spear Gun	Gun
Movies	Who played flight attendant Claire Miller in the movie Snakes on a plane?	Sherry Stringfield	Kellie Martin	Jennifer Connelly	Julianna Margulies	Julianna Margulies
Movies	Who was/were the first victim(s) of the snakes in the movie Snakes on a Plane?	a man urinating in a bathroom	a flight attendant	a couple having sex in a bathroom	the planes captain	a couple having sex in a bathroom
Movies	Which of the characters in the film Snakes on a Plane was bitten by a snake on the chest but was not harmed because he was wearing a bulletproof vest?	Troy	Sean Jones	Neville Flynn	Eddie Kim	Sean Jones
Movies	What High School Musical character was the head of the science club?	Sharpay	Ryan	Taylor	Chad	Taylor
Movies	Zac Efron made his acting debut in High School Musical.	True	False			False
Movies	High School Musical was released in 2005.	True	False			False
Movies	Troy gives Gabriella a necklace in High School Musical 2.	False	True			True
Movies	Where do Troy Bolton and Gabriella Montez meet in the film High School Musical?	at a bar	at a New Years Eve party	at school	at a Thanksgiving party	at a New Years Eve party
Movies	Vanessa Hudgens, one of the stars in High School Musical, made her acting debut in the film Thirteen.	False	True			True
Movies	There are a total of 10 siblings in the talented Wayans family.	True	False			True
Movies	Elvira Wayans was a writer on what Damon Wayans television show?	My Wife and Kids	In Living Color	House of Payne	My Brothers Keeper	My Wife and Kids
Movies	Which Wayans duo created the television series In Living Color?	Damon and Dwayne	Keenen and Damon	Shawn and Marlon	Kim and Nadia	Keenen and Damon
Movies	Which member of the Wayans family composed the original music for the television series My Wife and Kids?	Nadia	Dwayne	Kim	Damon	Dwayne
Movies	Nadia Wayans did not appear in the1988 movie Im Gonna Get You Sucka with her siblings.	False	True			False
Movies	Which Wayans brothers teamed up for the 2004 movie White Chicks?	Keenen and Dwayne	Damon and Keenen	Shawn and Damon	Marlon and Shawn	Marlon and Shawn
Movies	Marlon Wayans was in Scary Movie 1, 2 and 3.	True	False			False
Movies	Which of the Wayans brothers starred in the 1996 movie The Glimmer Man?	Keenen	Damon	Marlon	Dwayne	Keenen
Movies	Marlon Wayans was in the movie Above the Rim with Tupac.	True	False			True
Movies	Which member of the Wayans family starred in the 1996 movie Bulletproof with Adam Sandler?	Damon	Shawn	Kim	Nadia	Damon
Movies	What 2002 movie was Kim Wayans in?	Snow Dogs	Juwanna Man	Spiderman	Titanic	Juwanna Man
Movies	Damon Wayans was not in the 1987 movie Hollywood Shuffle.	False	True			False
Movies	What American actress stars in the 2009 romantic comedy movie The Ugly Truth?	Ellen Pompeo	Sandra Bullock	Katherine Heigl	Alicia Silverstone	Katherine Heigl
Movies	In which of these movies has actor Gerard Butler appeared prior to The Ugly Truth?	RocknRolla	300	The Phantom of the Opera	All of these	All of these
Movies	What are the two main characters in the 2009 comedy The Ugly Truth?	Andy and Lilly	Rob and Michelle	Abby and Mike	Christopher and Natalie	Abby and Mike
Movies	What type of guy is Gerard Butlers character in The Ugly Truth movie?	Overconfident	Cynical	All of these	Male chauvinist	All of these
Movies	What type of professional does the show producer start dating in The Ugly Truth 2009?	Lawyer	Journalist	Surgeon	Banker	Surgeon
Movies	What does Gerard Butlers character in The Ugly Truth promise he would do if his plan fails?	appear naked in his show	start respecting women	quit his job	shave his head	quit his job
Movies	What is the most alluring combination that a woman should represent, according to the sexist correspondent in the 2009 romantic comedy The Ugly Truth?	Librarian and stripper	Teacher and prostitute	Angelina Jolie and Pamela Anderson	Housewife and lover	Librarian and stripper
Movies	What strategy for making a man fall in love works according to Gerard Butlers character in The Ugly Truth?	Manipulation	All of these	Seduction	Lust	All of these
Movies	Where was most of the filming of the 2009 movie The Ugly Truth done?	New York	California	Florida	Paris	California
Movies	What 2009 song was featured in the trailer and TV spots of the comedy movie The Ugly Truth?	So Fine by Sean Paul	Right Round by Flo Rida	Warning/Tornado by Rihanna	Work by Ciara ft. Missy Elliott	Right Round by Flo Rida
Movies	Rowan Sebastian Atkinson was born on the 6 January 1955, in what country?	France	England	USA	The Republic of South Africa	England
Movies	What did Rowan Atkinson major in at the Newcastle University	Electrical engineering	Economics	Art	Chemistry	Electrical engineering
Movies	When did the first episode of the unforgettable Mr. Bean premiere on ITV channel (changed to Channel 3 soon after)?	January 1, 1990	May 1, 1990	September 1, 1992	February 13, 1989	January 1, 1990
Movies	Rowan Atkinsons movie career started in 1983 with a supporting part in this James Bond movie.	The Spy Who Loved Me	Never Say Never Again	Diamonds Are Forever	You Only Live Twice	Never Say Never Again
Movies	Rowan Atkinson is know for his over-articulation of the sound B. Why does he do that?	In order to sound funnier.	To overcome his stuttering.	None of these	Because it allows him to spit while he talks.	To overcome his stuttering.
Movies	Because of his visual acting style, Rowan Atkinson is often compared to this legendary actor.	Robert De Niro	Benny Hill	Jim Carrey	Charlie Chaplin	Charlie Chaplin
Movies	Rowan Atkinsons passion for these objects caused him to amass an impressive collection.	Stamps	Cars	Bicycles	Coins	Cars
Movies	In the 1994 Four Weddings and a Funeral Rowan Atkinson had a small but memorable part as this charming inexperienced priest.	Reverend George	Father Thomas	Father Gerald	Reverend Mathew	Father Gerald
Movies	For the 1994s massive movie hit The Lion King Rowan Atkinson gave his voice to this bird character.	Pumbaa	Rafiki	Timon	Zazu	Zazu
Movies	In the 2003s movie Johnny English Rowan Atkinson starred alongside this beautiful Australian singer.	Missy Higgins	Natalie Imbruglia	Kylie Minogue	Dannii Minogue	Natalie Imbruglia
Movies	Which of these charming actors stars in the 2009 movie Public Enemies?	Johnny Depp	John Travolta	Brad Pitt	Tom Cruise	Johnny Depp
Movies	What kind of criminal was John Dillinger, a historical figure and leading character in the 2009 Public Enemies movie?	Forger	Rapist	Bank robber	Murderer	Bank robber
Movies	Actor Christian Bale stars in the 2009 crime movie Public Enemies. What type of character does he play?	FBI agent	Police officer	Wealthy businessman	Criminal	FBI agent
Movies	What is the name of John Dillingers girlfriend in the 2009 movie Public Enemies?	Bobby	Bonnie	Becky	Billie	Billie
Movies	Which of these French actresses stars in the Public Enemies movie from 2009 as criminal John Dillingers love interest?	Ludivine Sagnier	Hafsia Herzi	Marion Cotillard	Emmanuelle Seigner	Marion Cotillard
Movies	What does John Dillingers girlfriend do when she is beaten during the interrogation following her arrest in the 2009 Public Enemies movie?	She seduces the interrogator and manages to escape.	She does not betray John.	She kills the interrogator.	She decides to speak and discloses Johns location.	She does not betray John.
Movies	What type of character is Anna Sage, played by actress Branka Katic in the Public Enemies movie from 2009?	FBI agent	John Dillingers mother	Prostitute	Murderer	Prostitute
Movies	What is the name of the Clark Gable movie that John Dillinger and Anna Sage are watching together in the Biograph Theater in the 2009 Public Enemies movie?	Men in White	The Call of the Wild	Manhattan Melodrama	Dancing Lady	Manhattan Melodrama
Movies	What is the fate of John Dillinger in the 2009 movie Public Enemies?	He breaks his girlfriend out of jail and they get married.	He manages to escape from the FBI and becomes an honest man.	He is shot dead.	He commits suicide before the FBI agents could arrest him.	He is shot dead.
Movies	What are the last words that John Dillinger says in the Public Enemies 2009 movie?	Man should never forget where he comes from, and where hes going.	Tell Billie for me Bye bye Blackbird.	All is far behind me. I am ready.	Crime does not pay, Anna.	Tell Billie for me Bye bye Blackbird.
Movies	What 1980 movie contains the following quote: I understand you lost your wife and daughter a little while ago. Maybe it shook you up. Maybe too much... *Maybe*, you need help.?	Poltergeist	The Amityville Horror	The Changeling	The Watcher in the Woods	The Changeling
Movies	Identify the 1980 movie from this quote: Hey, professor! I recognize these teeth. This is Felipe Ocanya. He knew the jungle as well as I do.	Predator	Motel Hell	Bad Taste	Cannibal Holocaust	Cannibal Holocaust
Movies	What 1987 movie is this quote from: They can get to anyone, they can kill anybody. You want them to know who you are? Do you??	Dark Tower	The Believers	Hellraiser	The Wind	The Believers
Movies	In what 1987 horror movie does this conversation occur:	Brain Damage	Shocker	American Gothic	The Stepfather	The Stepfather
Movies	Identify the 1989 horror movie from the quote: And the timeless secrets of Osiris will once again animate the lifeless!	Childs Play	Puppetmaster	The Brain	Warlock	Puppetmaster
Movies	What 1988 movie is this quote from: Outside the limit of our sight, feeding off us, perched on top of us, from birth to death, are our owners! Our owners!?	Hellraiser	The Gate	They Live	The Hills Have Eyes	They Live
Movies	What 1985 movie is this quote from: Holy jumped up bald-headed Jesus palomina. From him Id expect it. Sometimes I think your common sense got paralyzed along with your legs. But from you Jane??	Silver Bullet	Re-Animator	The Return of the Living Dead	Pumpkinhead	Silver Bullet
Movies	What 1985 movie contains this quote: Whos going to believe a talking head? Get a job in a sideshow.?	Cannibal Holocaust	Motel Hell	Basket Case	Re-Animator	Re-Animator
Movies	Identify the 1986 horror movie from this quote: And there, ladies and gentlemen, on the other side of the lake we have the famous Villa Diodati where Lord Byron, greatest living English poet, resides in exile.	Home Sweet Home	Gothic	Frankenstein	Ghost Story	Gothic
Movies	What 1988 movie contains this quote: Ive often thought that there should be beauty contests for the *insides* of bodies.?	Puppetmaster	Dead Ringers	Dr. Caligari	The Serpent and the Rainbow	Dead Ringers
Movies	What is the title of the short story on which the movie Memento is based?	Learn to Forget	Lost Memories	Remember Death	Memento Mori	Memento Mori
Movies	What is the name of the condition, from which the main character suffers in Memento?	Anterograde Amnesia	Multiple sclerosis	Schitzophrenia	Constipation	Anterograde Amnesia
Movies	Who was director Christopher Nolans first choice for the role of Leonard Shelby in the movie Memento?	Brad Pitt	Joe Pantoliano	Johnny Depp	Stephen Baldwin	Brad Pitt
Movies	In Memento, Teddys phone number 555-0134 is identical to the number of which character from the movie Fight Club?	The Narrator	Robert Bob Paulson	Marla Singer	Tyler Durden	Marla Singer
Movies	Joe Pantoliano and Carrie-Anne Moss starred together in Memento and this sci-fi classic.	The Terminator	The Abyss	War of The Worlds	The Matrix	The Matrix
Movies	The movie Memento premiered on this film festival.	Toronto Film Festival	Sundance Film Festival	Deauville Festival of American Film	Venice Film Festival	Venice Film Festival
Movies	What is the former profession of Leonard, the main character in Memento?	He used to be an insurance fraud investigator.	He used to be a priest.	He used to be a cop.	He used to be teacher.	He used to be an insurance fraud investigator.
Movies	Which of these is not among the tattoos the main character of Memento has on his body?	find him and kill him	I loved her very much	“John G. Raped and Murdered My Wife.”	Ive done it	I loved her very much
Movies	What other character, besides Leonard, claims to be suffering from anterograde amnesia in Memento?	Natalie	Teddy Gammell	Sammy Jankis	Burt	Sammy Jankis
Movies	Which Radiohead song did Christopher Nolan want to use in Memento, but couldnt due to insufficient budget?	Kid A	Karma Polcie	Paranoid Android	Fake Plastic Trees	Paranoid Android
Movies	What year did the movie Guns of the Magnificent Seven hit the screen?	1968	1967	1969	1966	1969
Movies	All of the magnificent 7 are killed in the movie Guns of the Magnificent Seven.	False	True			False
Movies	This actor, who starred in The Man Who Came Back (2007), also played Chris in Guns of the Magnificent Seven.	Steve McQueen	George Kennedy	Peter Graves	Jim Rockford	George Kennedy
Movies	Which of these movies won the Golden Raspberry Award for Worst Picture for 1980?	Friday the 13th	Xanadu	Cant Stop the Music	The Nude Bomb	Cant Stop the Music
Movies	This 1981 movie was honored with a Golden Raspberry Award for Worst Picture.	Mommie Dearest	Endless Love	Tarzan, the Ape Man	The Legend of the Lone Ranger	Mommie Dearest
Movies	The Golden Raspberry Award for Worst Picture for 1982 was awarded to this movie.	Annie	Butterfly	Inchon	The Pirate Movie	Inchon
Movies	What 1983 movie received the Golden Raspberry Award for Worst Picture?	The Lonely Lady	Jaws 3-D	Hercules	Two of a Kind	The Lonely Lady
Movies	What movie won the Golden Raspberry Award for Worst Picture for 1984?	Sheena	Bolero	Where the Boys Are 84	Rhinestone	Bolero
Movies	What 1986 movie won the Razzie Award for Worst Picture?	Under the Cherry Moon	Shanghai Surprise	Blue City	Cobra	Under the Cherry Moon
Movies	What 1987 movie received the Golden Raspberry Award for Worst Picture?	Whos That Girl	Leonard Part 6	Jaws: The Revenge	Tough Guys Dont Dance	Leonard Part 6
Movies	Name the winner of the Golden Raspberry Award for Worst Picture for 1988.	Hot to Trot	Caddyshack II	Rambo III	Cocktail	Cocktail
Movies	What creature attacks Qui Gons and Obi Wans bongo in Episode 1 of Star Wars?	Giant Snake	Hssisi	Giant Goober Fish	Sando Aqua Monster	Giant Goober Fish
Movies	What does General Grievous call Obi Wan Kenobi?	The Diplomat	The Warrior	The Negotiator	The Powerful	The Negotiator
Movies	Star Wars character Chewie is never seen without his bandolier.	False	True			False
Movies	Is it true that the only weapon Chewie uses in Star Wars is his bowcaster?	Yes	No			No
Movies	What are the storm troopers blaster rifles called in the Star Wars movies?	DC-15	DL-44	E-11	Thunderer heavy rifle	E-11
Movies	What kind of animal character did Jada Pinkett Smith voice in the 2008 comedy movie Madagascar: Escape 2 Africa?	Aye-aye	Giraffe	Hippopotamus	Penguin	Hippopotamus
Movies	How did Alexs parents recognize their son after so many years in the 2008 animated comedy movie Madagascar: Escape 2 Africa?	By his eyes	By his voice	By his beauty mark	By his teeth	By his beauty mark
Movies	What animals pilot the airplane to Africa in the 2008 animated comedy movie Madagascar: Escape 2 Africa?	A lemur and an Aye-aye	A hippopotamus and a giraffe	A zebra and a lion	Penguins	Penguins
Movies	What is the name of the zebra voiced by Chris Rock in the 2008 animated comedy movie Madagascar: Escape 2 Africa?	Alex	Marty	Melman	Maurice	Marty
Movies	What actor voiced Makunga the Lion in the 2008 animated comedy movie Madagascar: Escape 2 Africa?	Bernie Mac	Andy Richter	Alec Baldwin	David Schwimmer	Alec Baldwin
Movies	What is the special talent of Alex the Lion from the 2008 animated comedy movie Madagascar: Escape 2 Africa?	He can run really fast.	He can dance.	He can sing.	He can paint.	He can dance.
Movies	Who is Melman the Giraffe in love with in the 2008 animated comedy movie Madagascar: Escape 2 Africa?	Alex	Himself	Gloria	A female veterinarian	Gloria
Movies	What rapper and singer voices Moto Moto the Hippopotamus in the 2008 animated comedy Madagascar: Escape 2 Africa?	Pharrell Williams	will.i.am	Wyclef Jean	Kanye West	will.i.am
Movies	What does King Julien the Lemur wish he could do in the 2008 animated movie Madagascar: Escape 2 Africa?	Whistle	Dance	Sing	Fly	Whistle
Movies	The movie Grease, directed by Randal Kleiser, takes place in what year?	1950	1954	1959	1956	1959
Movies	In the 1978 movie Grease, Danny Zuko, portrayed by John Travolta, falls in love with an innocent girl from Australia, named Sandy. What was Sandys last name?	Mitchell	Jones	It was not revealed	Olsson	Olsson
Movies	Actress Susan Buckner portrayed which character from the 1978 movie Grease?	Frenchie	Jan	Marty	Patty	Patty
Movies	Danny Zuko, one of the main characters in the movie Grease, received a lettermans sweater  for which sport?	Basketball	Baseball	Wrestling	Track	Track
Movies	Complete these lyrics from the song Summer Nights, featured on the soundtrack of the movie Grease:	9 oclock	it was dawn	10 oclock	midnight	10 oclock
Movies	What is the first name of Rizzo, one of the female characters in the film Grease?	Betty	Bonnie	Margaret	Belinda	Betty
Movies	Complete the words, delivered by Kenickie in the movie Grease: I was lugging boxes at .............. .	Frosty Palace	Franks garage	Five and dime store	Bargain City	Bargain City
Movies	Actor Lorenzo Lamas appeared in the movie Grease, as the character who dated Sandy for a while.	True	False			True
Movies	The character, portrayed by Didi Conn in the movie Grease, was nicknamed Frenchie for what reason?	She has seen the Eiffel Tower	She was born in Paris	She can french-inhale	She studies French	She can french-inhale
Movies	Complete the words, said by nurse Wilkins in the movie Grease: Its the first day of school and already my ........................ is missing.	thermometer	castor oil	band aids	cigarettes	castor oil
Movies	Which popular actor/singer performs the song Beauty School Dropout in the 1978 movie Grease?	Frankie Avalon	Tony Danza	Jerry Lee Lewis	Elvis Presely	Frankie Avalon
Movies	What is the name of Rydell High Scholls football team, featured in the movie Grease?	Rangers	Rovers	Raiders	Tigers	Rangers
Movies	Which words from the movie Grease were delivered by Kenickie, the character played by Jeff Conaway ?	Youre cruisin for a bruisin	I feel like a defective typewriter	But its true! Ive just had the best summer of my life, and now I have to go away	None of these	Youre cruisin for a bruisin
Movies	Love? Above all things I believe in love! Love is like oxygen! Love is a many splendored thing, love lifts us up where we belong, all you need is love! 	Some Like It Hot	Moulin Rouge	Hope Floats	Casablanca	Moulin Rouge
Movies	It is a dark time for the	The Final Countdown	The Empire Strikes Back	Back to the Future	The Hitch Hikers Guide to the Galaxy	The Empire Strikes Back
Movies	In this 1995 comedy film Jim Carrey plays a crazy detective who is in hot pursuit of a rare white bat.	Liar, Liar	Ace Ventura: When Nature Calls	Dumb and Dumber	Ace Ventura: Pet Detective	Ace Ventura: When Nature Calls
Movies	This horror film, based on a Stephen King novel, revolves around a group of people who seek revenge against a ghostly clown.	It	Misery	The Langoliers	Sometimes They Come Back for More	It
Movies	This 1992 movie, starring Geena Davis and Madonna, centers on a group of women trying to start a female baseball team.	A League of Their Own	BABE Ruths	The Sandlot	Angels in the Outfield	A League of Their Own
Movies	This film stars Whoopi Goldberg as a singer posing as a nun in order to help out a small convents school choir.	I Dont Want Nun	Sister Act	Divine Secrets of the Ya-Ya Sisterhood	Sister Act II: Back in the Habit	Sister Act II: Back in the Habit
Movies	In this 1992 thriller, Bridget Fonda plays a woman who seeks a roommate through an ad.	Crazy Is Never Enough	Roomies	Single White Female	The Ad	Single White Female
Movies	The 1993 movie Jurassic Park was produced by Steven Spielberg.	False	True			False
Movies	Brooke Shields starred as Sue-Ellen in Dont Tell Mom the Babysitters Dead.	True	False			False
